date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:52:06	73368/73368	---MCZ	200	added ('OK')	font/ttf	etag:W/%2250eee48d495ab752b3e6b873b1206f10%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Bold.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Bold.ttf	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:07	26300/26300	---M--	200	added ('OK')	font/woff2	etag:%22e66ffbf8f9e8d20d9755dc6b5750a6de%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BoldItalic.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BoldItalic.woff2	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:07	34336/34336	---M--	200	added ('OK')	font/woff	etag:%22255104eefaebaabbf099285b4c9fc277%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BoldItalic.woff	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BoldItalic.woff	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:08	76452/76452	---MCZ	200	added ('OK')	font/ttf	etag:W/%22cbbadbeec8490d033ca192e355d89d9e%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BoldItalic.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BoldItalic.ttf	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:08	23484/23484	---M--	200	added ('OK')	font/woff2	etag:%22d9749ed5ed84db875b4671a3f20b6d7d%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Black.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Black.woff2	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:09	30376/30376	---M--	200	added ('OK')	font/woff	etag:%228f3e2ffe218c63abbb190ae21e5914b3%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Black.woff	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Black.woff	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:09	73176/73176	---MCZ	200	added ('OK')	font/ttf	etag:W/%22f12126e8a8e529e8195c7357dd5ad0c4%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Black.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Black.ttf	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:10	24276/24276	---M--	200	added ('OK')	font/woff2	etag:%22d28fa4c086f1b1a4bad3ca42f7441317%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BlackItalic.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BlackItalic.woff2	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:10	31364/31364	---M--	200	added ('OK')	font/woff	etag:%22658c3f8c228e89126e72b1de62ae3075%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BlackItalic.woff	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BlackItalic.woff	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:11	75760/75760	---MCZ	200	added ('OK')	font/ttf	etag:W/%22bdec661cb56db4658d0421e0b51441be%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BlackItalic.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-BlackItalic.ttf	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:11	42588/42588	---M--	200	added ('OK')	font/woff2	etag:%2270880e42f07b0386e261974cd14820a1%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Variable.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Variable.woff2	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:12	35160/35160	---M--	200	added ('OK')	font/woff	etag:%22bd7cac4b844318aa2b2f168b57b45c22%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Variable.woff	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Variable.woff	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:12	127420/127420	---MCZ	200	added ('OK')	font/ttf	etag:W/%22bc0207192e408b721fa14151690c6a66%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Variable.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-Variable.ttf	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:13	43844/43844	---M--	200	added ('OK')	font/woff2	etag:%22ed39abb752ab5d8f7d19f0a8d9523c7b%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-VariableItalic.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-VariableItalic.woff2	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:13	36472/36472	---M--	200	added ('OK')	font/woff	etag:%22aa09c255fd899a8d89fc4636c0c9db4d%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-VariableItalic.woff	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-VariableItalic.woff	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:14	129748/129748	---MCZ	200	added ('OK')	font/ttf	etag:W/%22db98db5c0d84369d2586aaf5eedc3376%22	https://zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-VariableItalic.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/fonts/satoshi/fonts/Satoshi-VariableItalic.ttf	(from https://zelio-html-demo.vercel.app/assets/fonts/satoshi/satoshi.css)
09:52:14	208/208	---M--	200	added ('OK')	image/svg+xml	etag:%22cfc96012fe4234e81c0dd7d2ef848afa%22	https://zelio-html-demo.vercel.app/assets/imgs/template/icons/arrow-right-big.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/template/icons/arrow-right-big.svg	(from https://zelio-html-demo.vercel.app/assets/css/main.css)
09:52:15	208/208	---M--	200	added ('OK')	image/svg+xml	etag:%221e23e519815e65d85e3990801a81689a%22	https://zelio-html-demo.vercel.app/assets/imgs/template/icons/arrow-down-big.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/template/icons/arrow-down-big.svg	(from https://zelio-html-demo.vercel.app/assets/css/main.css)
09:52:16	395872/395872	---M--	200	added ('OK')	image/png	etag:%2205c9b8ae27d40cf6f1d103cfcf838db6%22	https://zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/elipse.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/elipse.png	(from https://zelio-html-demo.vercel.app/assets/css/main.css)
09:52:16	181/181	---M--	200	added ('OK')	image/svg+xml	etag:%22e48f082a8086747a6b502a40e62fd410%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/template/down.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/template/down.svg	(from https://zelio-html-demo.vercel.app/assets/css/main.css)
09:52:17	208/208	---M--	200	added ('OK')	image/svg+xml	etag:%22b49004f3fa2c5a2c74a8bfc20e9acc52%22	https://zelio-html-demo.vercel.app/assets/imgs/template/icons/arrow-right-big-dark.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/template/icons/arrow-right-big-dark.svg	(from https://zelio-html-demo.vercel.app/assets/css/main.css)
09:52:17	1661/1661	---MCZ	200	added ('OK')	application/javascript	etag:W/%2247f7c01b755aa5283cb6adcd4529b311%22	https://zelio-html-demo.vercel.app/docs/assets/js/vendor/color-modes.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/vendor/color-modes.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:18	13434/13434	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220f2047c78cb05b400072873e50b0fc0b%22	https://zelio-html-demo.vercel.app/assets/images/favicon.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/images/favicon.65.delayed	(from https://zelio-html-demo.vercel.app/docs)
09:52:18	6204/6204	---MCZ	200	added ('OK')	text/css	etag:W/%22604c1b198731fd52673cd931f426e3a9%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/styles/shCore.css	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/styles/shCore.css	(from https://zelio-html-demo.vercel.app/docs)
09:52:19	3000/3000	---MCZ	200	added ('OK')	text/css	etag:W/%224bfe1db1dc48dbabf922b368fa581691%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/styles/shThemeDefault.css	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/styles/shThemeDefault.css	(from https://zelio-html-demo.vercel.app/docs)
09:52:19	232803/232803	---MCZ	200	added ('OK')	text/css	etag:W/%22a549af2a81cd9900ee897d8bc9c4b5e9%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/bootstrap.min.css	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/bootstrap.min.css	(from https://zelio-html-demo.vercel.app/docs)
09:52:20	68943/68943	---MCZ	200	added ('OK')	text/css	etag:W/%22358dbb7275fdd87575e6bc2094ebda18%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css	(from https://zelio-html-demo.vercel.app/docs)
09:52:20	2598/2598	---MCZ	200	added ('OK')	text/css	etag:W/%226f36b1309fbbde634a5d54dd1734274a%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/perfect-scrollbar.css	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/perfect-scrollbar.css	(from https://zelio-html-demo.vercel.app/docs)
09:52:21	51352/51352	---MCZ	200	added ('OK')	text/css	etag:W/%22f0e902cae27be9a2c0b9599d67f90d4f%22	https://zelio-html-demo.vercel.app/docs/assets/css/main.css	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/main.css	(from https://zelio-html-demo.vercel.app/docs)
09:52:21	1250/1250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222e21cf930a11110f7742680ff41dae0b%22	https://zelio-html-demo.vercel.app/docs/assets/images/ali-logo.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/images/ali-logo.svg	(from https://zelio-html-demo.vercel.app/docs)
09:52:22	6672/6672	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22004d0eda57656657c4c9b0e80e584f20%22	https://zelio-html-demo.vercel.app/docs/assets/images/ali-text.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/images/ali-text.svg	(from https://zelio-html-demo.vercel.app/docs)
09:52:22	3903/3903	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228d84af41f9df200a162c481aa6b0a86a%22	https://zelio-html-demo.vercel.app/docs/assets/images/logo-light.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/images/logo-light.svg	(from https://zelio-html-demo.vercel.app/docs)
09:52:23	3903/3903	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e20dc030426b8126aaf5cd9fdbb5ac7e%22	https://zelio-html-demo.vercel.app/docs/assets/images/logo-dark.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/images/logo-dark.svg	(from https://zelio-html-demo.vercel.app/docs)
09:52:23	88154/88154	---MCZ	200	added ('OK')	application/javascript	etag:W/%2288d95cafdebf60830f1367d0297a8fa6%22	https://zelio-html-demo.vercel.app/docs/assets/js/vendor/jquery.min.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/vendor/jquery.min.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:24	10060/10060	---MCZ	200	added ('OK')	application/javascript	etag:W/%220031aaece3af12510a76e09208fada03%22	https://zelio-html-demo.vercel.app/docs/assets/js/vendor/jquery-migrate.min.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/vendor/jquery-migrate.min.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:25	80721/80721	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e477967e482f32e65d4ea9b2fd8e106%22	https://zelio-html-demo.vercel.app/docs/assets/js/vendor/bootstrap.bundle.min.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/vendor/bootstrap.bundle.min.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:25	38417/38417	---MCZ	200	added ('OK')	application/javascript	etag:W/%2297877fae23f6a1f916041b599fb003ea%22	https://zelio-html-demo.vercel.app/docs/assets/js/vendor/perfect-scrollbar.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/vendor/perfect-scrollbar.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:26	3561/3561	---MCZ	200	added ('OK')	application/javascript	etag:W/%220cab126aac3ea2833f4461c575b966b6%22	https://zelio-html-demo.vercel.app/docs/assets/js/vendor/easing-1.3.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/vendor/easing-1.3.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:26	3048/3048	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e8b35017443508d3b8c89c9443121a4a%22	https://zelio-html-demo.vercel.app/docs/assets/js/main.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/main.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:27	218/218	---M--	200	added ('OK')	application/javascript	etag:%2229478b98f96dca7a615d615eb68b81d4%22	https://zelio-html-demo.vercel.app/docs/assets/js/ie.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/js/ie.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:27	16175/16175	---MCZ	200	added ('OK')	application/javascript	etag:W/%22488ca2f56c37f84283fc9be63219304f%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shCore.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shCore.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:28	1998/1998	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba290ac0111d2c3f8e1ce36fbaf6a239%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushXml.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushXml.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:28	5694/5694	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a07a03d9b8a586105267106ed629339e%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushCss.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushCss.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:29	1649/1649	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cdae918e2156986f76ada6d301c45f27%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushJScript.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushJScript.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:30	5246/5246	---MCZ	200	added ('OK')	application/javascript	etag:W/%220a52933147cb95e4860a81c6c86863f8%22	https://zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushPhp.js	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/syntax-highlighter/scripts/shBrushPhp.js	(from https://zelio-html-demo.vercel.app/docs)
09:52:30	1507/1507	---MCZ	200	added ('OK')	application/javascript	etag:W/%226d10ebf17388192eff64e690fddb8ca3%22	https://zelio-html-demo.vercel.app/assets/js/vendors/color-modes.js	D:/portfolio%202/zelio-html-demo.vercel.app/assets/js/vendors/color-modes.js	(from https://zelio-html-demo.vercel.app/index-1)
09:52:30	2775/2775	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22302a97ba91369899995caecd0a141ae4%22	https://zelio-html-demo.vercel.app/assets/imgs/template/favicon-gradient.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/template/favicon-gradient.svg	(from https://zelio-html-demo.vercel.app/index-1)
09:52:31	123/123	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:35%20GMT	https://zelio-html-demo.vercel.app/services.html	D:/portfolio%202/zelio-html-demo.vercel.app/services.7e.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:32	32225/32225	---MCZ	200	added ('OK')	text/html	etag:W/%22cf71a9a2b2377c190797cf05ea4a077c%22	https://zelio-html-demo.vercel.app/services	D:/portfolio%202/zelio-html-demo.vercel.app/services	(from https://zelio-html-demo.vercel.app/index-1)
09:52:32	119/119	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:36%20GMT	https://zelio-html-demo.vercel.app/work.html	D:/portfolio%202/zelio-html-demo.vercel.app/work.80.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:33	31859/31859	---MCZ	200	added ('OK')	text/html	etag:W/%22047115c7da2e0f9975d0dd735f71461a%22	https://zelio-html-demo.vercel.app/work	D:/portfolio%202/zelio-html-demo.vercel.app/work	(from https://zelio-html-demo.vercel.app/index-1)
09:52:33	122/122	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:37%20GMT	https://zelio-html-demo.vercel.app/pricing.html	D:/portfolio%202/zelio-html-demo.vercel.app/pricing.82.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:34	33394/33394	---MCZ	200	added ('OK')	text/html	etag:W/%22518ad8b145b9c3ab97e663b53c14a47f%22	https://zelio-html-demo.vercel.app/pricing	D:/portfolio%202/zelio-html-demo.vercel.app/pricing	(from https://zelio-html-demo.vercel.app/index-1)
09:52:34	126/126	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:38%20GMT	https://zelio-html-demo.vercel.app/coming-soon.html	D:/portfolio%202/zelio-html-demo.vercel.app/coming-soon.84.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:35	13793/13793	---MCZ	200	added ('OK')	text/html	etag:W/%223e0fbe3aca3a2d200abf884b68ef447b%22	https://zelio-html-demo.vercel.app/coming-soon	D:/portfolio%202/zelio-html-demo.vercel.app/coming-soon	(from https://zelio-html-demo.vercel.app/index-1)
09:52:35	118/118	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:39%20GMT	https://zelio-html-demo.vercel.app/404.html	D:/portfolio%202/zelio-html-demo.vercel.app/404.86.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:36	13434/13434	---MCZ	200	added ('OK')	text/html	etag:W/%220f2047c78cb05b400072873e50b0fc0b%22	https://zelio-html-demo.vercel.app/404	D:/portfolio%202/zelio-html-demo.vercel.app/404	(from https://zelio-html-demo.vercel.app/index-1)
09:52:36	124/124	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:40%20GMT	https://zelio-html-demo.vercel.app/blog-list.html	D:/portfolio%202/zelio-html-demo.vercel.app/blog-list.88.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:37	36091/36091	---MCZ	200	added ('OK')	text/html	etag:W/%221fd5ff5b0a6ed25db3d8f76b032f70d3%22	https://zelio-html-demo.vercel.app/blog-list	D:/portfolio%202/zelio-html-demo.vercel.app/blog-list	(from https://zelio-html-demo.vercel.app/index-1)
09:52:37	2775/2775	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22302a97ba91369899995caecd0a141ae4%22	https://zelio-html-demo.vercel.app/assets/imgs/footer-1/logo.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/footer-1/logo.svg	(from https://zelio-html-demo.vercel.app/index-1)
09:52:38	13434/13434	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220f2047c78cb05b400072873e50b0fc0b%22	https://zelio-html-demo.vercel.app/assets/resume.pdf	D:/portfolio%202/zelio-html-demo.vercel.app/assets/resume.8b.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:38	843/843	---M--	200	added ('OK')	image/png	etag:%2298587bb7a8f8e35922d6163bf41fd2fb%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:39	822/822	---M--	200	added ('OK')	image/png	etag:%2253c0d5ce69cc3369b8b0f366cca7ecb5%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:39	672/672	---M--	200	added ('OK')	image/png	etag:%221da6f2d326b4d02a9ac1fb6e311e952c%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-3.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:40	802/802	---M--	200	added ('OK')	image/png	etag:%220e3940acc786d9a4855b2d665d59139f%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-4.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:40	969/969	---M--	200	added ('OK')	image/png	etag:%22f270e7b413c0f0a318af8fc483925021%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-5.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-5.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:41	662/662	---M--	200	added ('OK')	image/png	etag:%22ac88f3562638a36ab8026c3339c8bf25%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-6.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/brand-6.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:42	638386/638386	---M--	200	added ('OK')	image/png	etag:%22a0607e2ec6cd0a6778e9e7768109c920%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/man.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/man.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:42	179669/179669	---M--	200	added ('OK')	image/png	etag:%220f2b43ece55938b6e30f00dff9d58343%22	https://zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/decorate.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/hero/hero-1/decorate.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:42	126/126	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:52:46%20GMT	https://zelio-html-demo.vercel.app/work-single.html	D:/portfolio%202/zelio-html-demo.vercel.app/work-single.94.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:52:43	28738/28738	---MCZ	200	added ('OK')	text/html	etag:W/%221650dd06f7f56785a30d3ea568709c21%22	https://zelio-html-demo.vercel.app/work-single	D:/portfolio%202/zelio-html-demo.vercel.app/work-single	(from https://zelio-html-demo.vercel.app/index-1)
09:52:44	366495/366495	---M--	200	added ('OK')	image/png	etag:%22628e3f34c510bdeb5788840b3fc95730%22	https://zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:44	227220/227220	---M--	200	added ('OK')	image/png	etag:%22705f646a5be0445ea0ebfb0dca06b716%22	https://zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:45	502103/502103	---M--	200	added ('OK')	image/png	etag:%22f3f0c095ebaa86da38f09b1ac2a56489%22	https://zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-3.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:45	423021/423021	---M--	200	added ('OK')	image/png	etag:%225810c0f0f2244e10fdc902729d77c8a1%22	https://zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/projects/projects-1/img-4.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:46	1674/1674	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b0317e36d7bd9084e6d01b074312672%22	https://zelio-html-demo.vercel.app/assets/imgs/resume/resume-1/icon-1.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/resume/resume-1/icon-1.svg	(from https://zelio-html-demo.vercel.app/index-1)
09:52:46	3357/3357	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bec593f8edb1b196c8494859468d36ef%22	https://zelio-html-demo.vercel.app/assets/imgs/resume/resume-1/icon-2.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/resume/resume-1/icon-2.svg	(from https://zelio-html-demo.vercel.app/index-1)
09:52:47	1716/1716	---M--	200	added ('OK')	image/png	etag:%22b7b888cea1289b1c99ea9c34cec9bcfd%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:47	1758/1758	---M--	200	added ('OK')	image/png	etag:%2231db50503630a06fa2d2bdbeef0db78e%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:48	1409/1409	---M--	200	added ('OK')	image/png	etag:%22dc713cb1cf5b5f692e2d824c2ba7cba4%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-3.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:48	2071/2071	---M--	200	added ('OK')	image/png	etag:%2215f6d9dc84306603b0f3f88c12c91726%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-4.png	(from https://zelio-html-demo.vercel.app/index-1)
